Date,EICHERMOT,HCLTECH,ICICIBANK,KOTAKBANK,RELIANCE,SHREECEM,TATAMOTORS,BANDHANBNK,HDFCAMC,HAVELLS,JUBLFOOD,LTI,MUTHOOTFIN,TORNTPHARM,3MINDIA,AIAENG,AAVAS,ABCAPITAL,ASHOKLEY,GMRINFRA,HAL,INDHOTEL,KAJARIACER,LAURUSLABS,MPHASIS,NATIONALUM,NAM-INDIA,PETRONET,PFC,RELAXO,SUMICHEM,TRIDENT,UNOMINDA,UNIONBANK,ANURAS,ASTERDM,BALAMINES,CAMS,DCMSHRIRAM,DELTACORP,ELGIEQUIP,GARFIBRES,GESHIP,GAEL,GPPL,HEG,HATHWAY,IIFL,JSL,KNRCON,MGL,NESCO,RBLBANK,RAILTEL,SIS,SHILPAMED,SOBHA,STAR,SPARC,THYROCARE,UFLEX,AMRUTANJAN,ARVINDFASN,AUTOAXLES,CENTRUM,CRAFTSMAN,DEEPAKFERT,DHANUKA,DOLATALGO,FINOPB,GTPL,GRSE,GEOJITFSL,GREENPANEL,JINDALPOLY,KCP,KSL,KOLTEPATIL,NEWGEN,NUCLEUS,ORISSAMINE,PILANIINVS,PUNJABCHEM,RATEGAIN,RAYMOND,RELINFRA,SANSERA,SHALBY,SHOPERSTOP,USHAMART
04-09-2015,1611.687866,404.7612,221.2124786,604.2306519,398.0810547,10478.63574,322.7692871,,,240.9197998,155.442627,,139.9236755,724.0745239,10483.4502,862.130188,,,71.77210999,11.14999962,,77.30430603,326.9810486,,332.6876831,20.74668884,,69.61577606,65.2661972,244.9151001,,2.859395504,16.19801331,146.3032532,,,112.272728,,93.59392548,71.69892883,62.79133606,285.3553467,288.0430603,21.31409454,128.744278,121.2443771,40.25,87.73368835,34.40000153,52.96791077,,266.8468628,,,,462.0502625,253.5758057,1004.396179,364.3708191,,135.0520172,191.826355,,636.0853271,,,105.953598,426.8858948,,,,,26.57224464,,343.1676331,61.95914459,108.89534,145.6476135,,197.4428711,2035.13916,924.1414185,182.6485748,,379.105835,299.1862183,,,376.8409424,14.36843777
07-09-2015,1546.542969,396.3887634,213.788681,598.6000366,396.7952271,10327.00098,322.7192993,,,244.2892914,149.4156799,,140.3059998,696.4437256,10317.59961,857.5656128,,,69.19675446,11,,76.61776733,322.2436523,,324.2063904,21.31856918,,69.8526001,66.203125,240.4298096,,2.647890568,15.95439816,143.1318665,,,108.4692383,,94.46012878,67.61967468,60.41608047,270.9007874,281.1177979,20.07986832,130.6428375,118.851944,42.15000153,88.52236176,34.29999924,51.43296432,,265.0122375,,,,445.3375244,244.7701569,943.335022,346.3434753,,129.3239899,191.1620483,,627.2680664,,,104.7274628,410.717041,,,,,26.22398376,,333.1594849,60.39289093,104.5360489,146.4884338,,194.4020996,2001.731323,924.1414185,167.6781769,,367.7527161,301.9195862,,,375.2519226,14.27002335
08-09-2015,1528.039185,403.0608215,223.8301392,618.2825928,404.1291504,10130.60742,330.7660217,,,242.5577545,149.8187866,,140.2635193,699.0405273,10975,857.0950928,,,69.23898315,11.44999981,,77.57891846,328.1238098,,329.4664001,21.47742653,,70.18816376,67.394104,235.4270172,,2.582811356,15.9285841,148.7284241,,,106.4501266,,94.02703857,69.58731842,57.33530426,264.9831848,276.4472656,20.48336792,130.0338593,119.4500351,40.45000076,88.04437256,34.79999924,50.40143967,,259.7978821,,,,451.4909668,237.7072296,942.5454712,359.7025757,,130.2087708,191.7551575,,612.7727051,,,103.5013504,414.1657715,,,,,25.35333443,,344.2693481,61.08388901,104.4924393,150.1316833,,194.860321,2057.792725,924.1414185,166.8410339,,371.9611816,303.7263794,,,382.1541138,14.07319546
09-09-2015,1593.03772,406.0095825,227.0485535,632.5337524,416.2492065,10298.19629,344.760376,,,250.1859283,156.1357574,,140.9007263,678.40271,11038.40039,862.3184204,,,73.88304901,12.10000038,,79.91316223,335.2657166,,331.4645081,21.95399475,,71.03690338,70.66536713,243.510376,,2.741440296,16.39484406,159.4085083,,,110.8640289,,96.66895294,70.40318298,57.33530426,271.8224487,279.6280518,20.86312675,130.3920746,122.2696915,39.79999924,89.23933411,36.04999924,51.83273697,,263.9790039,,,,466.4561157,237.0652008,928.6838379,364.6191406,,133.6083832,195.1005402,,621.9592896,,,105.4462204,409.8659973,,,,,25.77124786,,355.7006836,62.37374115,110.7698441,153.6330566,,202.9412842,2061.029053,924.1414185,175.015625,,384.3908997,316.0032654,,,384.0907288,14.61447239
10-09-2015,1639.989258,394.2579346,229.4945221,633.1316528,412.8918152,10896.92578,353.956665,,,243.3065491,159.3655548,,137.8847504,644.9404907,10834.7998,891.276062,,,73.67196655,12.05000019,,79.82161713,335.5514526,,330.7713013,22.23993683,,68.51044464,70.26835632,252.9491425,,2.725171089,16.42388344,155.677475,,,107.5301132,,93.46399689,70.78710175,56.72385406,271.8224487,287.0364685,21.02927208,125.6277542,123.5940475,39.59999847,88.37895966,36.5,50.17440796,,261.3042603,,,,461.1641541,234.0382233,961.5393677,356.2759094,,130.488205,195.7210693,,624.5904541,,,103.9664307,410.269165,,,,,25.31850624,,358.1338501,61.91307831,113.0802765,152.9233093,,198.4009399,2020.551147,924.1414185,174.6216888,,384.7334595,319.292572,,,380.1182251,14.81130028
11-09-2015,1674.137573,396.1090088,229.623291,629.09552,410.0105591,11137.88184,344.4605103,,,243.1660767,160.4962311,,138.0971069,647.4917603,10918.5498,913.1604004,,,74.05193329,12.10000038,,81.69815063,333.5517273,,331.9536743,22.43056679,,68.05646515,69.61729431,262.6343384,,2.834991217,16.58844185,154.8846283,,,110.7701111,,93.8970871,70.11522675,57.66454315,276.6244202,294.1228333,20.91059685,126.0934372,122.9959335,39.40000153,88.54624939,36.5,50.71731949,,264.5487061,,,,468.1545105,243.1649628,969.654541,365.8606873,,129.0911102,196.1029358,,609.4488525,,,102.9517136,406.1484985,,,,,26.92050743,,369.6109314,62.32767868,111.6417084,160.6357117,,199.6922302,2008.850952,924.1414185,184.2736359,,380.1824341,316.3275757,,,375.5498352,15.20495605
14-09-2015,1670.099243,399.7032776,233.7857361,643.5462036,411.3916626,11151.41309,346.6595764,,,244.6168671,163.7850342,,137.332489,664.43927,10973.4502,941.9281006,,,75.57180786,12.44999981,,82.38468933,332.9803162,,330.6897278,23.51078606,,68.76702881,69.91900635,264.2362061,,2.830923557,16.46582794,160.9009247,,,112.6953201,,94.20024872,71.74693298,57.68806839,282.8330688,298.5115356,21.05300713,124.3381653,121.8179245,39,89.14372253,37.54999924,51.77845001,,267.8608093,,,,458.9981689,250.9616089,1042.077148,366.208313,,131.3730164,195.3630524,,633.3616333,,,105.6153488,412.3294067,,,,,26.88567543,,367.0401611,63.43326569,117.7447357,162.6229553,,200.8169098,2019.459229,924.1414185,182.6485748,,383.0206909,329.7626953,,,378.7774658,15.40178394
15-09-2015,1647.028931,399.8108215,230.4386139,637.8156128,412.8918152,10968.89063,334.2146606,,,244.3360596,162.2266235,,135.1661224,684.052063,11075.9502,917.1479492,,,73.50308228,12.30000019,,80.64545441,333.4564209,,329.3848877,23.73319435,,69.38601685,70.04639435,262.5341797,,2.7780478,16.21898842,157.636261,,,114.4502716,,93.37737274,75.49023438,57.85268402,280.2138062,297.9477844,21.02927208,125.1620331,121.3379745,39.70000076,87.94876862,36.84999847,50.83576584,,267.4552307,,,,457.8166809,246.6046753,1012.687073,365.5130615,,131.5592804,192.8333435,,627.8219604,,,104.8543091,400.4154968,,,,,26.92050743,,359.2356262,62.32767868,114.2572784,158.222641,,199.7755585,2003.941162,924.1414185,179.841629,,377.4909363,320.4507751,,,372.4711609,14.76209354
16-09-2015,1590.346802,404.1585693,234.1719666,638.8121948,415.5348816,11151.11914,337.913147,,,237.269516,160.4568787,,134.9537201,670.475647,10957.15039,921.2778931,,,73.62973022,12.25,,81.60661316,343.4551086,,324.3287048,23.06599236,,69.08651733,72.18010712,263.520874,,2.790250301,16.1673584,160.108078,,,113.7388,,92.5111618,74.43309021,58.20544815,280.5048523,296.0554199,21.31409454,123.2276688,121.6433792,39.15000153,89.00035095,36.95000076,50.91966629,,264.9156494,,,,453.9230957,237.1568909,1006.501831,365.7613525,,133.5152588,192.6901703,,627.7757568,,,103.9241486,411.0753479,,,,,27.02498245,,352.946167,63.89392853,113.690567,157.7494659,,193.9855499,2122.498047,924.1414185,178.2165375,,383.9993896,322.964325,,,367.6048279,14.95892143
18-09-2015,1616.719604,409.1734009,238.4632263,655.1563721,426.4167175,11683.12793,330.1163025,,,235.2571716,154.3119659,,131.2156219,645.5100098,10926.84961,901.2450562,,,74.26302338,12.5,,80.87430573,366.3569031,,331.7906189,23.61365318,,71.18305206,73.40620422,262.9534912,,2.843126297,16.2383461,166.0310974,,,115.7783203,,90.73545074,75.58634949,58.95800018,292.8736267,298.9543762,21.38529968,128.3860321,121.207077,40.29999924,87.51860046,44.20000076,52.33122253,,267.8318176,,,,457.890625,231.4699249,1010.362122,374.0052795,,134.2603455,194.4561615,,628.4221191,,,103.839592,395.3542786,,,,,27.09463501,,375.013031,63.43326569,115.2163239,157.1343842,,198.8591309,2136.269775,924.1414185,180.7772827,,398.4844055,325.0984192,,,380.1678772,14.86050797
21-09-2015,1638.335693,406.3538818,239.7076569,663.178833,418.177948,11691.75781,331.5657349,,,237.5034943,156.863327,,135.1236572,655.0772095,10970.5,910.2646484,,,74.43188477,13.05000019,,80.09622192,367.7853088,,327.1829834,23.61365318,,71.66227722,77.73733521,260.0674438,,2.883800507,16.93208694,169.1092072,,,118.6241684,,91.42841339,76.97987366,56.60626602,302.8171692,294.4046631,23.18916321,127.1680908,119.2436752,39.29999924,90.14749908,48.84999847,52.57800293,,262.4147339,,,,465.4806824,230.6902466,1053.087524,380.1633606,,142.5031738,194.8857269,,640.7476807,,,104.812027,395.936615,,,,,27.93045807,,414.8345642,65.13771057,115.6086731,155.7622375,,201.6499939,2127.337891,924.1414185,186.883606,,400.7844238,320.7827454,,,375.1029663,14.56526566
22-09-2015,1625.625977,402.4797668,232.1980286,640.5065308,403.7958374,11578.33496,315.6721497,,,234.3679504,154.2283936,,133.9190826,638.3118896,10790.7002,902.6217041,,,74.98072815,12.75,,83.71199799,363.4524841,,331.8314209,23.48479271,,70.36440277,75.87430573,263.9895325,,3.111575842,16.67072678,161.5072021,,,113.7388,,92.46785736,75.68245697,56.465168,306.6975708,284.0570068,22.95181274,127.9561844,119.8108902,40,89.38273621,41.40000153,53.9994278,,263.7086792,,,,461.5377808,231.1029968,1055.543823,384.9805908,,137.2408295,193.7640991,,642.0402832,,,105.1502686,390.0244141,,,,,27.44289398,,399.9647827,63.01866913,112.5135574,152.1189423,,200.5253296,2086.072754,924.1414185,201.5093079,,382.9227905,310.3966675,,,369.2434692,14.07319546
23-09-2015,1618.488281,399.079071,234.6010742,656.4021606,404.9625244,11140.89063,310.1743774,,,235.0699463,155.6196136,,137.403656,630.9542236,10860.2998,906.0870972,,,76.50061798,13.44999981,,83.25431061,367.9995728,,331.7906189,23.48479271,,70.7637558,74.77559662,263.9155579,,3.436968803,16.95628357,167.5235291,,,122.5609131,,92.5111618,74.81751251,57.28827286,322.8497314,290.2173157,22.52458,136.1236115,120.6835175,39.20000076,89.23933411,40.79999924,55.65090942,,268.285675,,,,459.788147,230.3692017,1068.703735,385.5765381,,140.733551,200.0168457,,637.0546265,,,104.6006317,389.4421692,,,,,27.5821991,,409.4022827,63.94000626,112.3827744,151.6457825,,200.5253296,2071.852051,924.1414185,196.4863281,,379.6930847,319.5497131,,,379.9692383,14.07319546
24-09-2015,1576.085449,411.0674133,230.2669678,652.2164307,398.7715454,10816.625,303.2771606,,,233.6660156,158.60849,,136.3712006,638.1295776,10879.0498,926.1675415,,,76.92279816,13.10000038,,82.4304657,375.927063,,331.3013306,23.61365318,,69.22628021,75.15776062,263.0275269,,3.465441465,16.7239666,167.010498,,,121.8494263,,92.85764313,74.19282532,57.54696274,320.4729614,297.9075928,22.50084686,132.3622894,121.4688492,38.65000153,89.14372253,39.5,54.15271378,,264.2783508,,,,462.7699585,230.7819672,1085.284668,384.2356567,,145.4370575,199.8736572,,645.8718262,,,104.6429062,396.4292908,,,,,27.30359077,,406.4099121,63.47932816,111.1621857,152.5921021,,201.8582611,2105.283447,924.1414185,192.3497925,,380.3781738,319.9765625,,,376.145752,14.31923103
28-09-2015,1532.321533,409.1519165,230.0952911,638.9118652,397.2952271,10987.21777,284.884613,,,230.1560822,159.7441101,,133.9190826,636.2845459,10940.5,913.0179443,,,76.45838928,13.14999962,,81.56085205,370.2611694,,332.0761108,23.54922104,,71.26294708,73.0399704,260.9554749,,3.258003235,16.66427231,167.0571442,,,116.3949127,,93.59392548,73.13567352,58.76986313,318.1932678,294.5657349,21.74132156,130.1771393,120.9452896,37.29999924,89.50222015,38.54999924,53.57420349,,268.053894,,,,469.0046082,241.2845764,1071.116089,372.813385,,146.2753143,197.5348511,,642.6865845,,,108.2367096,387.919281,,,,,27.05980682,,404.844696,64.21639252,111.554512,155.0525055,,197.6928253,2092.958496,924.1414185,190.4292297,,392.4653015,328.5130615,,,375.5498352,13.9255743
29-09-2015,1546.338867,410.5293884,230.8677216,649.2764893,400.3907166,10836.74707,288.6331177,,,234.5551605,156.4503937,,139.3825531,641.2731323,10930.90039,899.4411621,,,76.58506012,13.30000019,,79.91316223,368.142395,,330.5265808,22.48612404,,70.90352631,72.45080566,256.9840698,,3.298676968,16.56747055,167.9898987,,,121.9917526,,92.46785736,73.95256042,57.85268402,316.835144,289.9353943,23.02301788,128.744278,120.8143997,36.65000153,89.64561462,38.25,54.73122406,,267.0110168,,,,458.8270874,250.5030365,1057.956421,375.2964783,,143.3880005,197.0336761,,621.6360474,,,108.4058228,387.8745117,,,,,27.68667793,,400.9776306,63.06473923,110.2903214,154.6739655,,197.2346191,2058.678955,924.1414185,191.4633484,,404.3078003,331.2162781,,,372.1235657,14.02398872
30-09-2015,1577.455322,422.7758484,232.0263824,645.8880005,410.6535034,11385.9668,298.479126,,,236.0995483,157.4434052,,141.2753906,684.3936768,10948,941.5482178,,,77.8938446,13.55000019,,78.76891327,379.7599487,,334.5634155,22.64719963,,71.54247284,73.27882385,261.2514648,,3.363756418,16.45453835,163.4193726,,,119.8573532,,92.85764313,73.9045105,57.31178284,324.7899475,297.3036194,23.83001328,132.7921753,120.378067,36.75,90.5776825,38.25,55.46796417,,269.7919922,,,,460.7738647,255.5937805,1071.291626,382.3485107,,147.1135712,199.3963318,,638.7164307,,,108.1521454,393.6075745,,,,,27.82598114,,408.0211487,64.35459137,111.4237442,157.1817017,,196.4848328,2111.620361,924.1414185,194.9105072,,418.1566162,329.9831848,,,374.5070496,13.97478199
01-10-2015,1621.321289,368.9254456,229.2370605,638.6627808,411.7964172,11655.3418,297.6294556,,,235.397522,161.2090302,,139.3825531,680.0200806,10869.5498,921.1355591,,,79.58259583,13.19999981,,78.63160706,381.8786621,,334.0740356,22.55055046,,70.46424103,72.08456421,263.2001953,,3.310879469,16.36903191,162.1601563,,,120.6636734,,91.38509369,76.69156647,57.10013199,340.7966309,290.4588928,24.37591553,132.3980865,135.8671112,36.59999847,89.9085083,37.70000076,55.62619019,,273.9441528,,,,459.3198853,252.2916412,1082.696655,382.1498413,,145.6698914,204.2171936,,624.9599609,,,108.0675888,395.5782776,,,,,27.86080933,,409.3562622,64.40067291,111.9468384,158.932373,,193.9022369,2095.703125,924.1414185,190.4784851,,427.3076477,330.3626099,,,377.0891724,14.27002335
05-10-2015,1664.446777,370.1522217,241.1237335,650.821167,422.8925781,12217.21875,315.0223999,,,242.6981201,163.3769836,,140.4580231,718.789856,10971.2998,928.2088013,,,79.96257019,13.64999962,,80.78277588,383.8070068,,339.3749084,22.55055046,,71.16309357,80.01435089,263.3728943,,3.392228127,16.35450745,170.1352386,,,130.7664337,,92.16467285,78.4214325,57.12364578,350.1096191,289.7341614,24.75567818,140.7804565,137.8305054,37,89.62171936,40.25,57.62873077,,283.4457703,,,,454.9827881,256.0524292,1111.165771,382.3485107,,147.7189789,209.4198761,,636.4083252,,,108.7440643,395.6230469,,,,,28.76628113,,407.5147705,68.45449829,114.7368164,162.4337158,,206.5652466,2161.567871,924.1414185,205.3995972,,444.53302,339.2310791,,,373.8615723,14.27002335
06-10-2015,1651.808105,367.4402771,242.6685791,653.5118408,427.6787415,12187.05566,333.5649109,,,238.9542542,164.1586151,,140.9312592,715.1223755,11017.7998,921.5153198,,,79.66703033,13.55000019,,80.96585846,384.5687866,,337.7438354,23.00156021,,72.64067078,77.91248322,265.3709106,,3.35968852,16.30449104,172.6070557,,,124.0312653,,96.10593414,78.66168976,57.26475143,345.6471252,287.4390869,23.04675293,143.5387573,136.1289063,37.29999924,90.29088593,41,59.18132019,,292.7832031,,,,459.1720886,258.0244751,1121.167114,381.4545898,,155.1701202,211.0904388,,630.914856,,,108.1944275,391.592041,,,,,29.2886734,,414.6964722,72.18585968,114.2572784,163.8531342,,210.4391327,2205.27832,924.1414185,205.7443085,,436.7522583,339.515625,,,379.8699036,15.99226761
07-10-2015,1676.194702,351.7715149,242.8831787,658.2457275,435.1793518,12111.84375,341.2118225,,,241.5749817,155.5163574,,149.6211395,704.5986328,11713.7998,923.3191528,,,78.56934357,14,,83.52891541,379.4980469,,333.3808899,23.25928307,,73.79875946,75.89022827,270.6990662,,3.400363207,16.31740189,172.5604095,,,124.9798584,,99.31091309,79.81495667,57.14715958,345.1135864,289.9757385,24.54206276,146.9060364,134.4273071,37.65000153,90.21920013,41.54999924,59.71532822,,286.1012268,,,,462.9177856,252.3834076,1106.077271,391.4863281,,155.9152374,209.3482666,,640.3322144,,,109.7587814,394.0105896,,,,,28.97524071,,434.1698914,78.5430069,119.9243774,171.7075195,,212.7301331,2240.106689,924.1414185,216.2826996,,437.1437073,346.7242126,,,379.4230347,17.02561378
08-10-2015,1655.008789,356.7003174,238.9781647,651.3692017,423.4164734,12068.00879,343.1110535,,,239.141449,153.2746887,,155.2136383,687.6055908,11734.09961,948.9063721,,,77.38722229,13.94999981,,80.92008209,381.7358704,,335.0526733,23.48479271,,72.64067078,74.90298462,270.8223877,,3.40849781,16.25932312,172.7003326,,,124.8850021,,98.18481445,78.66168976,64.41401672,336.6251831,289.4925537,24.80314827,149.3777313,161.3040466,38.04999924,92.80031586,40.34999847,58.30119324,,285.0582886,,,,478.5906677,257.9328308,1092.084106,383.192749,,152.5622253,207.9879608,,633.2230835,,,108.6595078,399.2510681,,,,,28.97524071,,449.5460815,76.47003174,120.4474869,170.0041656,,216.4790497,2210.567383,924.1414185,217.8585205,,428.9714355,346.5345459,,,384.9845276,17.12402725
09-10-2015,1624.145142,365.5462341,245.5437164,657.2491455,422.5830688,12104.3291,356.3056946,,,243.7745361,153.2353516,,156.8053894,695.6008911,11655.15039,961.1539917,,,77.85161591,13.69999981,,82.75084686,380.5693054,,338.7225342,24.93447113,,72.68060303,74.5049057,270.5510864,,3.367823124,16.13186264,169.5755768,,,130.0075073,,101.9095306,77.36428833,73.49171448,332.6477661,290.177002,25.11170387,142.7506409,162.4820557,42.45000076,92.60910797,39.95000076,57.44577789,,285.7438965,,,,470.2120667,273.9847717,1091.689331,381.1069336,,153.8195801,221.6151276,,631.5150146,,,110.5621033,412.1950378,,,,,29.84588814,,446.3695374,76.97676849,119.401268,170.3353729,,217.6453857,2198.192627,924.1414185,214.4113922,,424.76297,345.1592102,,,390.1487732,16.43513107
12-10-2015,1594.376465,368.0860291,246.8311157,659.7904053,424.6784668,12030.47461,362.2033081,,,242.4173584,152.6257477,,159.2144318,696.4210205,11506.2998,952.5616455,,,79.2448349,13.75,,80.18777466,384.3307495,,334.2779236,25.67540932,,72.56079865,76.19277191,270.4277344,,3.567127466,16.23673248,169.9953156,,,132.8059387,,99.78731537,76.21103668,72.48048401,337.1587524,290.6601868,25.56267166,137.8788757,157.5081177,41,91.96382904,40,56.47170639,,285.8597412,,,,465.0370483,277.7455444,1093.09314,376.1903992,,152.3293915,221.7344513,,630.8226318,,,109.2514191,424.0640869,,,,,29.74141502,,451.2954712,76.74642944,121.4501343,170.5719452,,211.64711,2234.468506,924.1414185,208.0095825,,429.4608154,345.6809082,,,382.9486389,16.6811657
13-10-2015,1580.004395,357.2384644,246.7023315,653.8108521,425.5595093,11805.18164,360.9538269,,,248.8287506,152.281662,,155.4717712,687.6283569,11508.0498,928.3510742,,,79.41372681,13.55000019,,79.59276581,386.8066711,,332.7284851,26.31971741,,73.11988068,77.70549011,266.0122681,,3.668812037,16.460989,167.9432678,,,131.288147,,99.44081116,78.70974731,71.06943512,344.677002,289.4120178,26.32219505,133.1503448,155.3701935,41.04999924,91.65314484,40.25,56.55576324,,284.2279053,,,,462.9917297,280.9559326,1087.91687,375.8427734,,149.9543152,216.1976929,,641.5324707,,,111.5768127,438.0384827,,,,,30.08967209,,442.640625,82.04405212,120.2731171,169.5310211,,219.4365234,2295.642822,924.1414185,205.2518616,,427.0629578,353.0317688,,,389.3046265,16.77957916
14-10-2015,1611.909668,358.8096008,242.7973633,650.6218262,430.0122681,11520.48633,352.1573792,,,242.4173584,153.5696411,,155.6008453,703.3912964,11423.15039,948.9063721,,,80.08924103,13.55000019,,80.55393219,402.1855774,,326.2451477,26.06199646,,75.05669403,75.969841,266.5795898,,3.595599413,16.54165649,163.7458496,,,130.7664337,,98.53131104,82.74614716,70.17577362,338.710907,292.1096191,27.50894356,135.5504456,152.5341644,40.95000076,92.10722351,42,56.5804863,,281.6497192,,,,465.6777954,287.1933289,1099.365723,373.5086365,,155.1235504,216.5317841,,633.1307983,,,110.7735062,436.4708252,,,,,29.98519325,,448.6713867,81.58338928,117.9626999,168.6320343,,220.7694702,2297.838379,924.1414185,203.183609,,441.1075439,350.6130981,,,390.8936157,16.43513107
15-10-2015,1623.52002,359.4337463,245.7582855,651.2197876,430.3694153,11325.69238,381.1456299,,,239.9369965,152.8617554,,156.246109,693.0725098,11483.0498,965.7112427,,,80.21588898,13.75,,80.32508087,415.421936,,331.8722229,25.83648872,,74.93688202,77.06855011,265.4942932,,3.611868858,16.51422882,166.1710052,,,128.9640503,,100.480278,82.16951752,69.63488007,341.1361389,287.882019,27.53268051,138.8460693,152.5341644,45.15000153,92.46572113,41.59999847,58.56325531,,286.7481384,,,,467.2795715,288.2939758,1103.226074,373.1113586,,156.2412109,219.9445801,,654.3197021,,,112.4647064,432.7981262,,,,,29.70658493,,441.7198792,81.03059387,115.7394409,172.3699188,,220.5611725,2343.794434,924.1414185,208.8959961,,450.6010742,355.1658936,,,384.5375977,16.58275223
16-10-2015,1621.339111,362.0811157,248.418808,657.0497437,435.6556091,11463.55469,386.5934448,,,243.3065491,153.6728668,,158.1389771,697.0131836,11335,945.8207397,,,81.18692017,13.80000019,,79.86738586,420.8021545,,337.539978,25.93313599,,75.71562195,77.06855011,265.8395996,,3.510183096,16.40613365,163.7924805,,,130.0549622,,99.26758575,81.35263824,66.78926849,340.6026611,297.9477844,27.12918663,136.1594086,148.2583313,42.90000153,92.58520508,42,59.33460236,,283.8898926,,,,470.6802979,286.5512085,1117.70166,372.3167419,,155.9152374,219.5865631,,650.9036255,,,112.0841751,430.6034241,,,,,29.81106377,,453.2750854,81.26091766,114.9983673,172.5118866,,220.7278137,2296.940186,924.1414185,207.3201447,,446.5883179,363.7498169,,,397.2496033,16.33671761
19-10-2015,1617.326904,369.2267151,246.4877625,656.1030273,458.8480225,11940.03613,378.5466919,,,243.1193085,151.8539581,,156.4612122,695.6691895,11348,953.1312866,,,81.10247803,13.80000019,,80.50815582,425.2778015,,344.8795776,25.83648872,,76.43442535,77.65770721,265.0256042,,3.754227877,16.60457611,162.1135101,,,140.2525635,,97.83834076,83.99550629,64.71975708,339.7780151,299.2765198,26.82062912,136.2310638,158.1625824,42.15000153,94.59274292,42.90000153,60.43229294,,281.9876709,,,,473.4403076,284.5332642,1134.546387,382.8451233,,160.3859253,215.9113007,,639.362854,,,113.268013,424.9152222,,,,,29.49762535,,452.7226257,86.32820892,115.9574051,168.442749,,227.0176544,2256.7229,924.1414185,206.7292175,,442.4776917,362.4693298,,,387.0204468,16.58275223
20-10-2015,1610.220581,372.0461731,245.6295166,651.817688,455.6096497,12465.25391,382.994873,,,242.5577545,150.0891418,,161.2363739,697.8787842,11428.5498,963.5749512,,,81.27134705,14,,82.29315186,437.1333923,,340.1903992,25.77205849,,76.73394012,78.08763885,264.3595276,,3.746093512,16.46582794,162.3467102,,,135.2723389,,99.35421753,84.76433563,69.96411896,346.3262329,299.6791382,26.91556931,133.4369507,156.8100128,41.95000076,95.97888184,49.04999924,60.45701218,,283.020874,,,,489.778595,284.2122192,1136.695557,385.1295776,,163.645813,214.4316254,,630.5916748,,,115.3397369,425.3182983,,,,,29.91553879,,511.8795166,91.53370667,117.8319092,164.0897522,,228.4339294,2218.950195,924.1414185,209.0437469,,428.286377,363.4653015,,,385.679718,16.38592339
21-10-2015,1614.600464,371.5080872,242.6256866,654.3590088,454.7999878,12445.4707,381.2955933,,,240.217804,148.3095551,,162.828064,720.7945557,11555.2998,962.3406982,,,80.89138031,13.55000019,,82.88816833,420.7545471,,374.441864,26.22307396,,76.67403412,78.75640869,265.4449158,,3.713553667,16.49325371,158.5690308,,,136.1735229,,99.83061981,87.02280426,70.62260437,341.1361389,293.8409729,28.74316978,133.2220154,156.548233,41.45000076,96.50467682,48,58.54841995,,283.4940491,,,,488.0782166,283.3867188,1150.995972,381.0076294,,175.0087891,213.620163,,625.3291016,,,116.4390259,429.8868103,,,,,29.81106377,,494.7538757,89.78317261,116.2625656,164.5156097,,223.0188141,2198.741455,924.1414185,205.8920746,,434.5990601,362.8961792,,,387.1197205,16.28750992
23-10-2015,1609.999023,369.3000793,245.6724243,662.9296265,455.1095886,12260.91016,382.8449402,,,241.4813995,149.3468323,,160.0748291,720.4526978,12186.34961,948.0993042,,,80.21588898,13.30000019,,83.48316956,418.8738403,,367.2245789,26.35193062,,77.39285278,79.23410797,265.1982727,,3.701351643,16.33514786,157.5896301,,,134.9403229,,98.74788666,84.62020111,68.78825378,340.3600769,294.605957,28.81437492,129.890564,152.9268341,41.45000076,98.75119019,47.09999847,58.42480469,,283.9092712,,,,477.2106934,289.7157288,1169.288086,382.5968018,,175.1485138,211.2097778,,633.3616333,,,118.426178,423.6163025,,,,,29.21902466,,495.3063354,86.92707062,114.9983673,168.0642242,,225.3931274,2184.919922,924.1414185,205.1041412,,437.3884277,361.7579346,,,386.2756348,16.63195801
26-10-2015,1590.160645,373.8894958,244.9000397,659.6409912,449.0138855,12354.0127,384.4443054,,,240.8261719,148.0391998,,157.8808594,716.2842407,12320.0498,942.0230103,,,78.27381897,13.19999981,,83.80353546,423.7065735,,370.8128052,25.77205849,,78.25144196,77.32331848,259.7714233,,3.83964324,16.49970818,153.3455658,,,124.7901688,,98.05490875,81.64093781,67.00093842,331.9202271,295.9346619,28.17352486,124.1948853,149.6108856,42.70000076,94.78392792,47.84999847,59.34943008,,282.9919128,,,,461.5870361,299.0718079,1155.689819,396.4525452,,169.9792938,205.5298004,,632.8999023,,,121.9776764,412.6430054,,,,,29.35832977,,494.3856201,84.8540802,113.1238708,169.4363861,,220.7694702,2159.521973,924.1414185,192.1035461,,431.4181824,363.7972107,,,388.1625061,16.73037338
