Date,Quarter,Year,EICHERMOT,HCLTECH,ICICIBANK,KOTAKBANK,RELIANCE,SHREECEM,TATAMOTORS,BANDHANBNK,HDFCAMC,HAVELLS,JUBLFOOD,LTI,MUTHOOTFIN,TORNTPHARM,3MINDIA,AIAENG,AAVAS,ABCAPITAL,ASHOKLEY,GMRINFRA,HAL,INDHOTEL,KAJARIACER,LAURUSLABS,MPHASIS,NATIONALUM,NAM-INDIA,PETRONET,PFC,RELAXO,SUMICHEM,TRIDENT,UNOMINDA,UNIONBANK,ANURAS,ASTERDM,BALAMINES,CAMS,DCMSHRIRAM,DELTACORP,ELGIEQUIP,GARFIBRES,GESHIP,GAEL,GPPL,HEG,HATHWAY,IIFL,JSL,KNRCON,MGL,NESCO,RBLBANK,RAILTEL,SIS,SHILPAMED,SOBHA,STAR,SPARC,THYROCARE,UFLEX,AMRUTANJAN,ARVINDFASN,AUTOAXLES,CENTRUM,CRAFTSMAN,DEEPAKFERT,DHANUKA,DOLATALGO,FINOPB,GTPL,GRSE,GEOJITFSL,GREENPANEL,JINDALPOLY,KCP,KSL,KOLTEPATIL,NEWGEN,NUCLEUS,ORISSAMINE,PILANIINVS,PUNJABCHEM,RATEGAIN,RAYMOND,RELINFRA,SANSERA,SHALBY,SHOPERSTOP,USHAMART
2015-04-20,2016Q1,2016,-0.03586279016964333,-0.01680671947860568,0.0033860190223653497,-0.011286878554360058,-0.04445148066675475,0.0011255779335146432,-0.004016025618600816,,,0.018200778445549126,-0.023907008542855213,,0.000263423014573716,-0.03531718141294571,-0.02514672088914227,0.010062919360347422,,,-0.03152835501143458,-0.04069771680638001,,-0.018700264512660603,-0.0047812938430902285,,-0.007610204466613535,-0.031348088054010015,,-0.024661093825273372,-0.008800216758117707,-0.00855343587381674,,-0.012605102593738815,-0.013363067138016937,-0.03705954070158379,,,-0.019973897619019354,,-0.025444257597136866,0.0005719632072598291,0.010600426421424336,-0.035714129272704453,-0.009007680768803983,-0.011363716209392472,-0.036800673769408876,0.004129334962157616,-0.03375909681855671,-0.007795173927921506,-0.026548653860353322,0.0014678887254175876,,-0.01686456541977477,,,,-0.024746059620941896,-0.010772354938823892,-0.018200098745328908,-0.010531886403319923,,-0.029400099697735715,-0.03129123903772235,,-0.004933879684166476,,,-0.03830082704636062,0.002013780015525768,,,,,-0.0008674076246806273,,-0.022687610106678635,-0.02076916345953983,-0.018815303201490163,-0.025194098519537134,,-0.053314748845041615,-0.054690301299763266,0.0,-0.04343309666964046,,-0.04391807686685889,-0.047876452401939606,,,-0.03251376860051558,-0.017505468109571876
2015-04-21,2016Q1,2016,-0.03059876782568105,-0.03640580723520004,-0.0009640199389842063,-0.013057312065119953,-0.010388045505464905,-0.004969737614499259,-0.010877636244460143,,,-0.008250355974829926,-0.003647902236722955,,0.009220313294409976,-0.049716836315648605,-0.02888246924156679,-0.023852832410670932,,,-0.004246445676010291,-0.02424240121212118,,0.026679454594684238,0.00816069654684659,,0.011886443119522472,0.015102440045102528,,-0.017782720105950722,-0.0009059592343089173,-0.006832692143219576,,0.00638316672878636,-0.005146988935415875,-0.001577221747334101,,,-0.04386359964013731,,0.015747871431115668,-0.014293815525035725,0.005244846460301655,-0.0034391527290705826,0.010848683058801045,-0.021839060222168083,0.02098057463604408,0.007311024070303596,-0.025495793590617488,-0.005050405964484805,-0.015584375844155951,0.023675390473011593,,-0.028689746185426523,,,,-0.004608657020142459,0.02471557637194466,-0.006298153136267914,-0.033544829857987346,,0.020193787008575548,0.02320723667622926,,0.03054346294614363,,,-0.0032584789001580683,-0.013900385770815094,,,,,-0.0017362227009298792,,0.021874929310648383,0.008640889279023733,0.015624986087965587,0.04033811430259182,,0.01909883516860722,-0.028172082602018977,0.0,-0.015641996995008012,,-0.010365509188314581,-0.017494964519988998,,,-0.02735721322578466,-0.013363048965979174
2015-04-22,2016Q1,2016,0.0039025578805835792,-0.014989023613949715,0.006755581512568831,0.0068366685826124485,0.0037650795753316757,0.01019442267010251,-0.007394797338250769,,,0.003639615556523479,-0.0030684290700037087,,-0.003132403823906782,0.03209760426693853,0.027688377605250558,-0.006225374295445896,,,0.007817973483701834,0.0,,0.02273770513212714,0.010509743249528913,,-0.013136390565001044,0.002125483701402864,,0.0019801266302847953,0.002176291091205984,-0.0066018292113591,,0.01268473691232841,0.002632435770237862,-0.013586204045181183,,,0.005097286329104556,,0.02243982331091754,0.0011601278638895263,-0.010086850774789657,0.003981999619729448,-0.01870914128261214,-0.02115147208225332,-0.04477625561084375,0.006577488266250153,0.034883781266902725,-0.006768266127957778,0.002638481951533711,0.00352422278660125,,0.005258000341536118,,,,0.02930448291657739,-0.023044822328820436,0.016272483959820727,0.027811776289394796,,-0.00791768031732798,-0.013690144424151507,,-0.013792716815842931,,,-0.010170673716299095,0.003736486859435617,,,,,0.0,,0.006116364997343027,-0.007009193011979886,-0.016783246184175038,0.029719171328705274,,0.0014417067563552433,0.0060601721576625245,0.0,-0.0286911667088946,,-0.0048512586614357645,0.018631918779508982,,,0.007281481879785945,-0.015801407669858714
2015-04-23,2016Q1,2016,0.0265140260188772,0.020175427737115337,-0.0035149092918045355,0.011231506604057362,-0.0030687636441544264,0.022544233183564355,-0.021967557851483077,,,-0.002762940827151228,-0.006155854212215872,,-0.008640871810351669,0.0012371831685791257,-0.010052878249843356,-0.031108723892596335,,,-0.011283244570682971,-0.021739153524169108,,-0.030399145052103838,0.004974118838694697,,0.012287217857024135,-0.005302121252768521,,-0.018351098853839343,-0.0003618550833053291,-0.012591899474490353,,0.020876662204552865,0.0017196883304175792,-0.019858987966583475,,,-0.011987140145082509,,-0.03431752042614744,-0.016222509292802112,-0.0010544047207889928,0.0063457116499654465,0.02290855653685142,0.008403159486013223,-0.040987118837777836,0.001126467412118748,-0.01779027608203887,0.009653587595852997,-0.003947408684210507,0.05487274840140399,,-0.0014154353466814262,,,,0.006085512128520598,-0.00244436469578424,-0.015835155763326614,-0.017750790233270974,,0.004788455886072462,0.01211928103803439,,-0.015871916516362883,,,-0.0036696679752635797,0.003299004403250594,,,,,-0.019999960668737438,,0.002171028681102305,-0.00156866602708583,0.039118031086218474,0.007215266647474516,,0.10436668007628391,-0.009627602049954831,0.0,-0.074755814534739,,0.002659104073739371,-0.014354991613338863,,,-0.017434458563644006,0.006880833555294119
2015-04-24,2016Q1,2016,-0.001800455914975796,0.006677973690475403,-0.011544126074310546,-0.006751131803039323,0.00210934915500105,-0.027932738648368094,0.008203131850460066,,,-0.03186162383479241,-0.008446421140592908,,-0.011093769201906745,0.0030898019609300054,-0.033080642965863216,-0.06201628810012361,,,-0.03780335054580408,-0.031746031746031744,,-0.024333200829818158,-0.019284027245448754,,-0.015425347010689872,-0.011727227911650373,,-0.038826616954694027,-0.011767069488789583,-0.040028280848849906,,-0.03885459072323372,-0.01816368200295171,-0.03366021028408317,,,-0.049463392895343294,,-0.025619946958320372,-0.04122481285883073,-0.008089811839121275,-0.012611645179689712,-0.005490359774737774,-0.022618932277996717,-0.02833543360378188,-0.025883292121825607,-0.012392783805176166,-0.007311572295772173,-0.027741064001158056,0.0015605314478186472,,-0.006347040097874679,,,,-0.07963378436533486,-0.045699484202195495,-0.052449455877375706,-0.08958681522202006,,-0.03812541928451496,-0.03305704827449474,,-0.019631282874177702,,,-0.02504610146147812,-0.021418006179839133,,,,,-0.034605116215506215,,-0.045710642661790146,0.0,-0.04551674191538746,-0.013208098616120156,,-0.07082325460810035,-0.06789235082717293,0.0,-0.0012279358595438383,,-0.016685092037729388,0.0009395044913493855,,,0.010963590519347477,-0.015945294916787756
2015-04-27,2016Q1,2016,0.003434097349884313,-0.015329902447809407,-0.01930255808710246,-0.022949133996499338,-0.004096157280293888,-0.006343661575408777,0.0012591678246232085,,,-0.036129164017071225,-0.014800314942984283,,-0.014957148993609892,-0.03905567445084668,-0.05719409406305709,-0.05716035083677029,,,-0.027427613125100114,-0.022950844590163944,,0.0071940795570411,-0.0708526649122192,,-0.0051367676241751425,-0.003235922597441765,,0.01855144286274668,-0.006228093250382982,0.017712204903159057,,-0.05106382774672291,-0.04951671065127328,-0.033141736436991476,,,-0.018654778227371605,,-0.016115340911584064,-0.05159723637246838,-0.04290778527867345,-0.051357047106879494,-0.007554778112734972,-0.04141296870539479,0.009234512814005447,-0.01848428318548967,0.003861018589466747,-0.04192626600223337,-0.016304306858458406,-0.04850944007618985,,0.0010852039200508479,,,,-0.04486220972676136,0.0017973790466219164,-0.09443618274577004,-0.059428719307075606,,-0.046655628412847316,-0.05937768664053755,,-0.02899149009390134,,,-0.024556106582532267,-0.018009395234457992,,,,,-0.057904343450533524,,-0.026560746969580662,-0.05184612444226577,-0.05270699911533894,-0.022232285341179048,,-0.03390246479208803,-0.05341042203529589,0.0,-0.04081633906420057,,-0.035509614375095255,-0.036493811034542745,,,0.0035674550172546393,-0.030092576017766937
2015-04-28,2016Q1,2016,0.02735079874891655,-0.014379489544957824,0.08121094493642556,0.003889785902409848,-0.011538928109107283,0.027801201547901444,0.025152392591838657,,,0.027091992697009237,0.022083706823515792,,-0.00460948218778201,0.018034947244654376,0.03232800673876124,0.0445119349629155,,,0.04344500660561379,0.010067152605739649,,0.038095269846729174,0.01615407032674776,,0.0005162788257406792,-0.011904976177879778,,-0.0008810574365729629,-0.001659106520862208,0.007614106496584894,,0.05381165692679857,0.01617120577874709,0.0003498651185693813,,,0.05802898111354926,,0.0004310630880408617,0.036917237823517635,0.013338237286946386,0.03730705024860592,-0.010540098941775877,0.006353132495498626,-0.00024082812588954727,0.003295720054071083,0.05288461538461542,0.03991717689161178,0.04419885211074215,0.019978157699600096,,0.023354675636768407,,,,0.007957840273184802,-0.0007689358382486633,0.06432012350170657,0.036417471664934586,,0.010393997186829207,0.028018440321075033,,0.008401915720328335,,,0.012006061276445434,0.011056256234937,,,,,0.030243694463226056,,0.01002806807696821,0.0008285209008758176,0.04958358950215791,-0.00371237721108586,,0.01040660141069294,0.007718357290224631,0.0,0.08920793836402785,,0.016660784934022344,0.020338516463401124,,,0.05232481144121648,-0.007160007098299892
2015-04-29,2016Q1,2016,0.004154764843249836,0.01918441862876996,0.010096068265927904,-0.009127644162257753,-0.01756813701634108,0.0075278599842973914,-0.016891522818585747,,,0.01499548419430985,0.02389776824457357,,0.002451770039340273,0.020528088306247305,0.0016915718599295193,0.09356248820993684,,,0.005113405403805116,0.003322271718855019,,0.010091778181945621,0.053870218704467954,,-0.0015481376701892424,0.03723991328415699,,0.029991235125033322,-0.02658769015695539,-0.0026627261413794123,,0.02553185083413667,0.015151570698034744,-0.005244777107403897,,,-0.0009456008249323355,,0.0012924763453301402,0.005621407829718317,0.007312541531875105,0.0032450564138408744,-0.02544794664796013,0.01010120452137575,0.06478810037578953,0.001877010710619187,0.0036529819178081624,-0.007677027835210959,0.022486833520899197,0.03360806328872168,,0.00417671218386384,,,,0.054078079209827656,0.0016672513838205116,0.006102398992339664,0.007946364451270727,,0.029147114038041266,0.003502665313484199,,-0.004682432161245198,,,-0.0011480240944603537,0.022826217272218896,,,,,-0.004734671606035357,,0.025859818782975053,0.0157285184798317,-0.014424878599297197,-0.0016300174647430055,,-0.01221561795938464,0.017423037312202627,0.0,0.04871733338443107,,0.03575522685538357,-0.01587482558089759,,,-0.014457472903993795,0.01201921789515481
2015-04-30,2016Q1,2016,-0.0030515439413717482,-0.007495453089499282,0.003029090888380326,0.0023309063930421203,0.014529417607057837,-0.013515545144144547,-0.02428492595053755,,,-0.00391603139699126,0.02667904947330091,,-0.0027175263965603103,-0.011229929247584147,-0.0007533193132238658,0.001959438208958275,,,0.011627841642365855,-0.02317883252927444,,-0.008174442612997379,0.01462371456059075,,0.020674510686624403,0.003167961846666234,,-0.0028548137257223827,0.007776698146758854,0.050007090871551085,,-0.00414929602708658,-0.003848718106523097,0.010896206836376043,,,-0.030761997946346598,,0.024956981190945804,-0.02111795932992455,0.010889362442930484,-0.012398933411443935,0.03370306227256026,-0.003749996277923384,0.0024882273540152156,0.0023418254677207706,-0.017288457631679188,-0.001719285880781407,-0.029754242806623643,-0.018121603514572593,,-0.02311851254480879,,,,-0.003716776217459805,0.003585179145667583,0.006750098059346454,-0.018723838285565342,,-0.00749683023320924,0.0015269184334618657,,0.04856454183846948,,,0.01647506157421952,-0.004582138643833611,,,,,0.018078053364829483,,-0.011028364170941662,-0.006520059906715336,-0.02707647960372217,0.0013994387228164484,,-0.04025225761555962,-0.01978729494036613,0.0,-0.0249102104255855,,-0.01692853231440572,0.005457819921785623,,,-0.03276677298455588,-0.009501140616374526
2015-05-04,2016Q1,2016,0.009413032268354105,0.04457426029113232,-0.005586496491833182,0.0044264970421825645,0.033165272677150526,0.013877252358825531,-0.003541532845277251,,,0.02626866663725469,0.00794647918892788,,0.007629318300198085,-0.02516950112337879,0.0026511824092978475,0.05097336728039159,,,0.024425127170173866,0.0813559193220339,,0.017399445607385378,0.011556046908095752,,-0.008102293195501487,0.004210441879348048,,0.005439476048455294,0.03425572781136155,0.00013752510897657722,,0.020833290902153356,-0.004429032148547063,0.022600971118236224,,,-0.009277131710654252,,-0.017632337792081954,0.020304474747017576,-0.012208219153453936,0.009006562628259607,0.021148422509197573,-0.010037630977719036,0.0038355749667291494,0.02032720790584097,0.026851865925926033,0.006027680933262669,0.002666625866666772,0.0338536566851404,,0.02193771519926746,,,,0.008648367540562418,0.051671386655013585,0.042124093972589094,0.01732360875349981,,0.02475860792069029,0.012089068924918678,,0.05126346515048774,,,0.00339249451020196,-0.0071604660118830266,,,,,0.0028039715217107464,,0.042558045378760845,-0.021328798621182754,0.05566003706579892,0.02143035754155065,,0.04977280966340669,0.04525904797547842,0.0,0.00943603953014871,,-0.005627489261942564,0.04921592636341887,,,0.035577654673307535,0.004796231939572904
2015-05-05,2016Q1,2016,0.014405461808369768,-0.008534125920940938,-0.0025811914255619017,0.06307886651030192,0.001346724930775478,0.007726765249392198,0.00789811778625138,,,0.014104354999510127,-0.006021122440117321,,-0.0032447708300349376,0.007767181927344158,0.00338352220510596,-0.025305031101789277,,,-0.010518665979074249,-0.028213154568056398,,-0.03915397620748384,0.019960056537372983,,0.005743497239559137,-0.00628918241633214,,0.0017082566624098128,0.005459496672714614,-0.014979753455560685,,0.008163224934054858,0.006152389260710045,-0.016660960740923714,,,-0.011828643898799895,,-0.026068169620416803,0.02052266295529126,-0.0283534468680271,0.006221266569293116,0.019847619871682598,0.006337129057937485,-0.024275016078399103,0.014197272538285732,-0.02705139728477801,0.0074178686187955645,0.03191491539441005,-0.010506993983279478,,-0.002958644842604441,,,,0.012889531699242118,0.03445347466444004,0.016411094865385722,0.017769065421145314,,-0.004095017531581813,0.013666068100798734,,-0.02296969563318718,,,0.005634739074389383,0.030737426152737113,,,,,0.005591418816005556,,0.037546477891914565,0.06370489602815455,0.008906394432852016,0.0294184074959587,,0.014921906789008954,-0.011535286959490909,0.0,-0.015731824357707702,,-0.0007923685654459556,0.018395022718548315,,,-0.011634187360065606,0.004773153111409467
